_id,Inspection ID,Facility ID,Facility Name,Facility Address,Facility Address 2,Facility Municipality Name,Facility City,Facility County,Facility State,Facility Postal Code,Facility Latitude,Facility Longitude,Venue Type,Inspection Date,Inspection End,Inspection Purpose,Inspection Passed,Inspection Number,Inspector Name,"Free Chlorine, Shallow","Free Chlorine, Deep","Combined Chlorine, Shallow","Combined Chlorine, Deep","Free Bromine, Shallow","Free Bromine, Deep","pH Value, Shallow","pH Value, Deep",Cyanuric Acid,Turnover,Enclosure,Main Drain Visible,Safety Equipment,Disinfectant Level,pH Balance,No Imminent Health Hazards,Abated Date
279094,206161,855,BAIERL FAMILY YMCA  POOL - INDOOR,2565 NICHOLSON ROAD,,Franklin Park,SEWICKLEY,Allegheny County,PA,15143,40.609584,-80.1010035,POOLS (INDOOR),2023-06-08T09:30:00,2023-06-08T10:30:00,INITIAL INSPECTION,t,1,NOBBS SCOTT,1.2,1.4,0.4,0.4,,,7.4,7.4,,450,t,t,t,t,t,t,2023-06-19
279095,206168,2202,LINCOLN HOUSE POOL,245 LINCOLN AVENUE,,Bellevue,BELLEVUE,Allegheny County,PA,15202,40.492449,-80.049933,POOLS (OUTDOOR),2023-06-08T11:00:00,2023-06-09T11:45:00,INITIAL INSPECTION,f,1,LAURIA D. ANTHONY,0,0,0,0,,,0,0,,0,t,t,t,t,t,t,2023-06-14
279096,206207,1001,EDGEWORTH SWIM CLUB WADING POOL,511 EAST DRIVE,,Edgeworth,SEWICKLEY,Allegheny County,PA,15143,40.546197,-80.18784,WADING POOL SYSTEM,2023-06-12T13:15:00,2023-06-13T13:45:00,INITIAL INSPECTION,f,1,LAURIA D. ANTHONY,1,1,0,0,,,7.4,7.4,,80,t,t,t,t,t,t,2023-06-21
279097,206215,1008,LA FITNESS PLEASANT HILLS SPA,601 CLAIRTON BOULEVARD,,Pleasant Hills,PITTSBURGH,Allegheny County,PA,15236,40.332177,-79.9441785,SPA/HOT TUB (INDOOR),2023-06-13T11:00:00,2023-06-13T11:45:00,FOLLOW UP INSPECTION,t,2,CONLEY FAON,8,8,0,0,0,0,8.0,8.0,,60,t,t,f,t,f,t,2023-10-24
279098,206218,2507,CLAIRTON MUNICIPAL POOL - WADING,435 FREEMONT STREET,,Clairton,CLAIRTON,Allegheny County,PA,15025,40.302486,-79.8945435,WADING POOL SYSTEM,2023-06-13T13:30:00,2023-06-13T12:30:00,INITIAL INSPECTION,f,1,CONLEY FAON,3.8,3.8,0,0,0,0,7.4,7.4,,95,t,t,t,t,t,t,2023-06-15
279099,206230,10737,CAMBRIA SUITES PGH @ PPG PAINTS ARENA POOL,1320 CENTRE  AVENUE,,Pittsburgh,Pittsburgh,Allegheny County,PA,15219,40.440087,-79.987977,POOLS (INDOOR),2023-06-13T12:30:00,2023-06-14T13:30:00,FOLLOW UP INSPECTION,t,6,DAILY NATHAN,2,2,0.6,0.6,,,7.4,7.4,,,t,t,t,t,t,t,2023-09-14
279100,206249,1432,BRECKENRIDGE COMMUNITY POOL,1820 MICHAEL  DRIVE,,Baldwin,PITTSBURGH,Allegheny County,PA,15227,40.393638,-79.9596585,POOL (CONDO OUTDOOR),2023-06-13T10:30:00,2023-06-15T11:30:00,INITIAL INSPECTION,t,1,CONLEY FAON,7.6,7.6,0,0,0,0,7.6,7.6,,,t,t,f,t,t,t,2024-07-31
279101,206263,2273,COMMUNITY SWIM CLUB POOL,100 AQUA DRIVE,,O'Hara Township,PGH,Allegheny County,PA,15238,40.514895,-79.858314,POOLS (OUTDOOR),2023-06-13T11:00:00,2023-06-15T13:00:00,FOLLOW UP INSPECTION,t,2,FREEMAN MICHELE,2,2,0.2,0.2,0,0,7.6,7.6,<50,40,t,t,f,t,t,t,2024-07-25
279102,206281,2080,GATEWAY HEIGHTS SWIM CLUB POOL,2249 RAMSEY DRIVE,,Monroeville,MONROEVILLE,Allegheny County,PA,15146,40.409955,-79.7517405,POOLS (OUTDOOR),2023-06-15T14:00:00,2023-06-16T15:30:00,INITIAL INSPECTION,t,1,MURPHY COLLEEN,1.8,,0,,,,7.4,,,600,t,t,f,t,t,t,2023-08-04
279103,206312,8916,HIGHLAND VILLAGE CLUBHOUSE POOL,130 PINEHURST DRIVE,,Ross Township,Pittsburgh,Allegheny County,PA,15229,40.522986,-80.0468865,POOL (CONDO OUTDOOR),2023-06-13T14:00:00,2023-06-19T14:45:00,INITIAL INSPECTION,t,1,NOBBS SCOTT,1.6,,0.2,,,,7.4,,,70,t,t,t,t,t,t,2023-06-21
279104,206319,314,HIGHLANDS OF MONTOUR RUN POOL,100 LINCOLN HIGHLANDS  DRIVE,,North Fayette Township,COROAPOLIS,Allegheny County,PA,15108,40.450806,-80.200134,POOLS (OUTDOOR),2023-06-15T13:40:00,2023-06-19T14:05:00,FOLLOW UP INSPECTION,t,6,MANOWN MARYANN,3,,0,,,,7.6,,35,65,t,t,f,t,t,t,2023-06-19
279105,206322,350,VENTANA HILLS POOL,1350 VENTANA DRIVE,,ROBINSON TOWNSHIP,CORAOPOLIS,Allegheny County,PA,15108,40.467483,-80.150058,POOLS (OUTDOOR),2023-06-15T14:35:00,2023-06-19T15:10:00,FOLLOW UP INSPECTION,t,10,MANOWN MARYANN,3,,0.2,,,,7.6,,<30,,t,t,f,t,t,t,2023-09-14
279106,206348,460,WESTWOOD WADING POOL/CITY OF PITTSBURGH,100 GUYLAND STREET,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15205,40.430817,-80.049771,WADING POOL SYSTEM,2023-06-19T14:00:00,2023-06-20T14:30:00,INITIAL INSPECTION,f,1,LAURIA D. ANTHONY,0,0,0,0,,,0,0,,0,t,t,t,t,t,t,2023-06-23
279107,206413,7062,ONE ON CENTRE APARTMENTS POOL,4500 CENTRE AVENUE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15213,40.451391,-79.953039,POOLS (OUTDOOR),2023-06-21T14:30:00,2023-06-22T15:10:00,FOLLOW UP INSPECTION,t,9,O'BRIEN JEFF,4,,0,,,,7.4,,45,75,t,t,t,t,t,t,2023-06-23
279108,206419,1986,HIGHLAND PARK CLUB POOL,1001 N NEGLEY AVENUE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15206,40.474413,-79.925355,POOLS (OUTDOOR),2022-07-12T11:30:00,2023-06-22T12:30:00,FOLLOW UP INSPECTION,t,2,FREEMAN MICHELE,2,2,0.2,0.2,0,0,7.6,7.6,<50,50,t,t,f,t,t,t,2023-06-26
279109,206437,9957,ONE ON CENTRE APARTMENTS POOL,4500 CENTRE AVENUE,,,Pittsburgh,Allegheny County,PA,15213,40.451391,-79.953039,POOLS (OUTDOOR),2023-06-21T14:30:00,2023-06-22T15:10:00,INITIAL INSPECTION,t,1,NABLO MARIAH,4,,0,,,,7.4,,45,75,t,t,f,t,t,t,2023-08-04
279110,206441,470,STACK (JACK) WADING / CITY OF PITTSBURGH,600 BRIGHTON WOODS ROAD,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15212,40.486878,-80.0306325,POOLS (OUTDOOR),2023-06-22T14:30:00,2023-06-23T15:00:00,INITIAL INSPECTION,f,1,LAURIA D. ANTHONY,0,0,0,0,,,0,0,,0,t,t,t,t,t,t,2023-06-23
279111,206445,2227,WILDWOOD GOLF CLUB -  WADING POOL,2195 SAMPLE ROAD,,Hampton Township,ALLISON PARK,Allegheny County,PA,15101,40.577562,-79.9845615,WADING POOL SYSTEM,2023-06-21T11:30:00,2023-06-23T12:00:00,INITIAL INSPECTION,t,1,NOBBS SCOTT,1.8,,0.2,,,,7.2,,,40,t,t,f,t,t,t,2023-06-26
279112,206454,6922,OXFORD COURT CONDO POOL,39-P OXFORD COURT,,McCandless,PITTSBURGH,Allegheny County,PA,15237,40.577859,-80.0546535,POOL (CONDO OUTDOOR),2023-06-16T13:30:00,2023-06-23T14:00:00,INITIAL INSPECTION,f,1,NOBBS SCOTT,2.6,,0,,,,7.2,,40,80,t,t,t,t,t,t,2023-06-29
279113,206455,7206,CALAIS VILLAGE CONDO POOL,553 SLOOP ROAD,,McCandless,Pittsburgh,Allegheny County,PA,15237,40.565682,-80.054631,POOL (CONDO OUTDOOR),2023-06-16T14:10:00,2023-06-23T14:35:00,INITIAL INSPECTION,f,1,NOBBS SCOTT,1.6,1.6,0,0,,,7.6,7.6,40,70,t,t,t,t,t,t,2023-06-27
279114,206457,6001,SUMMER SEAT HOA SPA ,105 GATEWAY DRIVE,,Ohio Township,PITTSBURGH,Allegheny County,PA,15237,40.537017,-80.095419,SPA/HOT TUB (OUTDOOR),2023-06-16T15:15:00,2023-06-23T15:40:00,INITIAL INSPECTION,f,1,NOBBS SCOTT,4.6,,0,,,,7.2,,,75,t,t,t,t,t,t,2023-06-23
279115,206460,8956,LOFTS AT TERRAIN APARTMENTS - POOL,700 MANSFIELD AVENUE,,Green Tree,Pittsburgh,Allegheny County,PA,15205,40.417452,-80.0651205,POOLS (OUTDOOR),2023-06-21T15:35:00,2023-06-23T15:55:00,INITIAL INSPECTION,t,1,MANOWN MARYANN,2,,0.2,,,,7.6,,40,,t,t,f,t,t,t,
279116,206463,2055,EDGEWOOD COUNTRY CLUB POOL,100 CHURCHILL ROAD,,Churchill,CHURCHILL,Allegheny County,PA,15235,40.434057,-79.8334695,POOLS (OUTDOOR),2023-06-23T12:15:00,2023-06-23T12:45:00,INITIAL INSPECTION,f,1,NABLO MARIAH,4.2,3.8,0,0,,,7.2,7.4,,400,t,t,t,t,t,t,2023-06-26
279117,206498,2207,EDGEWORTH SWIM CLUB MAIN POOL,511 EAST DRIVE,,Edgeworth,SEWICKLEY,Allegheny County,PA,15143,40.546197,-80.18784,POOLS (OUTDOOR),2023-06-23T14:30:00,2023-06-26T15:30:00,FOLLOW UP INSPECTION,t,2,LAURIA D. ANTHONY,3,3,0,0,,,7.4,7.4,,229,t,t,t,t,t,t,2023-07-11
279118,206515,2416,FOREST GLEN CONDO POOL,1514 FOREST GREEN DRIVE,,Moon Township,CORAOPOLIS,Allegheny County,PA,15108,40.507641,-80.2158345,POOL (CONDO OUTDOOR),2023-06-22T11:25:00,2023-06-26T12:00:00,FOLLOW UP INSPECTION,t,3,MANOWN MARYANN,1.5,2,0.2,0.2,,,7.4,7.4,50,270,t,t,f,t,f,t,2023-08-17
279119,206534,246,OXFORD ATHLETIC CLUB - OUTDOOR WADING POOL,100 VILLAGE CLUB DRIVE,,Pine Township,PINE,Allegheny County,PA,15090,40.634046,-80.050635,WADING POOL SYSTEM,2023-06-26T14:20:00,2023-06-27T14:40:00,INITIAL INSPECTION,t,1,NOBBS SCOTT,1.8,,0.2,,,,7.4,,,65,t,t,f,t,t,t,2023-06-29
279120,206550,2164,SANDCASTLE / LANDING POOL #4,1000 SANDCASTLE DRIVE,,West Homestead,HOMESTEAD,Allegheny County,PA,15120,40.397805,-79.9272225,WATER SLIDE POOLS,2023-06-27T11:00:00,2023-06-28T15:00:00,INITIAL INSPECTION,f,1,DAILY NATHAN,4.6,,0.2,,,,7.4,,0-30,150,t,t,t,t,t,t,2023-07-07
279121,206552,1308,SANDCASTLE / DRAGON'S DEN POOL,1000 SANDCASTLE DRIVE,,West Homestead,WEST HOMESTEAD,Allegheny County,PA,15120,40.397805,-79.9272225,WATER SLIDE POOLS,2023-06-27T11:00:00,2023-06-28T15:00:00,INITIAL INSPECTION,f,1,DAILY NATHAN,2.6,,0,,,,7.2,,0-30,200,t,t,t,t,t,t,2023-07-07
279122,206561,2163,SANDCASTLE / LAZY RIVER POOL,1000 SANDCASTLE DRIVE,,West Homestead,HOMESTEAD,Allegheny County,PA,15120,40.397805,-79.9272225,POOLS (OUTDOOR),2023-06-27T12:00:00,2023-06-28T12:30:00,INITIAL INSPECTION,f,1,DAILY NATHAN,3,,0,,,,7.2,,0,1300,t,t,t,t,t,t,2023-07-07
279123,206614,8796,GLASSHOUSE OF PITTSBURGH POOL ,160 E STATION SQUARE  DRIVE,,Pittsburgh,Pittsburgh,Allegheny County,PA,15219,40.432356,-80.0019765,POOLS (OUTDOOR),2023-06-30T14:00:00,2023-07-03T15:15:00,INITIAL INSPECTION,f,1,CONLEY FAON,5.6,5.6,0,0,0,0,7.4,7.4,,100,t,t,t,t,t,t,2023-07-06
279124,206620,2162,SANDCASTLE / MAIN POOL,1000 SANDCASTLE DRIVE,,West Homestead,HOMESTEAD,Allegheny County,PA,15120,40.397805,-79.9272225,POOLS (OUTDOOR),2023-06-27T11:00:00,2023-07-03T15:00:00,INITIAL INSPECTION,t,1,DAILY NATHAN,2.2,2.2,0.2,0.2,,,7.6,7.8,,975,t,t,t,t,t,t,2023-07-06
279125,206636,2529,SANDCASTLE / SPEED SLIDE,1000 SANDCASTLE DRIVE,,West Homestead,HOMESTEAD,Allegheny County,PA,15120,40.397805,-79.9272225,WATER SLIDE POOLS,2023-06-27T11:00:00,2023-07-03T15:00:00,INITIAL INSPECTION,f,1,DAILY NATHAN,2,,0,,,,7.2,,0,55,t,t,t,t,t,t,2023-07-07
279126,206637,6,SANDCASTLE / WAVE POOL,1000 SANDCASTLE DRIVE,,West Homestead,HOMESTEAD,Allegheny County,PA,15120,40.397805,-79.9272225,POOLS (OUTDOOR),2023-06-27T11:00:00,2023-07-03T15:00:00,INITIAL INSPECTION,f,1,DAILY NATHAN,2.2,2.5,0,0,,,7.4,7.4,0-30,1400,t,t,t,t,t,t,2023-07-07
279127,206639,2167,SANDCASTLE / LANDING POOL #1,1000 SANDCASTLE DRIVE,,West Homestead,HOMESTEAD,Allegheny County,PA,15120,40.397805,-79.9272225,WATER SLIDE POOLS,2023-06-27T11:00:00,2023-07-03T15:00:00,INITIAL INSPECTION,f,1,DAILY NATHAN,3.6,,0.2,,,,7.6,,0-30,150,t,t,t,t,t,t,2023-07-07
279128,206647,2133,ALCOMA ON THE GREEN POOL,225 ALCOMA BOULEVARD,#114,Penn Hills,PITTSBURGH,Allegheny County,PA,15235,40.485366,-79.8011595,POOLS (OUTDOOR),2023-07-03T01:40:00,2023-07-05T02:50:00,INITIAL INSPECTION,t,1,MUSA AMINATA,3,3,0,0,,,7.2,7.4,40,140,t,t,f,t,t,t,
279129,206681,758,VILLAGE AT SEWICKLEY HILLS POOL,104 PRESCOTT PLACE,,Ohio Township,SEWICKLEY,Allegheny County,PA,15143,40.570218,-80.114472,POOL (CONDO OUTDOOR),2023-07-05T09:00:00,2023-07-06T09:30:00,FOLLOW UP INSPECTION,t,2,NOBBS SCOTT,,,,,,,,,,95,t,t,f,t,t,t,2023-07-11
279130,206701,2308,CASCADES POOL,100 E WEST DRIVE,,Ross Township,PITTSBURGH,Allegheny County,PA,15237,40.506579,-80.021178,POOLS (OUTDOOR),2023-06-28T09:00:00,2023-07-07T09:45:00,INITIAL INSPECTION,t,1,NOBBS SCOTT,6.2,5.8,0,0,,,7.6,7.6,50,111,t,t,f,t,t,t,2023-07-14
279131,206714,2298,CHARLEMAGNE II POOL,4000 CHARLEMAGNE CIRCLE,,Ross Township,PITTSBURGH,Allegheny County,PA,15237,40.544298,-80.0171145,POOL (CONDO OUTDOOR),2023-07-07T09:15:00,2023-07-10T09:50:00,FOLLOW UP INSPECTION,t,6,NOBBS SCOTT,,,,,,,,,,,t,t,f,t,t,t,2023-07-11
279132,206720,2204,SHANNOPIN COUNTRY CLUB - POOL & SPRAY PAD,1 WINDMERE ROAD,,Ben Avon Heights,PITTSBURGH,Allegheny County,PA,15202,40.514517,-80.069193,POOLS (OUTDOOR),2023-07-06T14:00:00,2023-07-10T14:30:00,INITIAL INSPECTION,t,1,NOBBS SCOTT,3,2.8,0.2,0,,,7.4,7.4,<30,700,t,t,f,t,t,t,2023-07-11
279133,206740,1974,WEST PENN POOL / CITY OF PITTSBURGH,450 30TH STREET,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15219,40.455675,-79.969536,POOLS (OUTDOOR),2023-07-10T11:00:00,2023-07-10T12:00:00,INITIAL INSPECTION,t,1,DAILY NATHAN,2,1.8,0,0,,,7.4,7.6,,200,t,t,f,t,t,t,2023-07-19
279134,206775,2359,SETTLERS CABIN WAVE POOL,635 RIDGE ROAD,,Robinson Township,OAKDALE,Allegheny County,PA,15071,,,POOLS (OUTDOOR),2023-07-07T12:20:00,2023-07-11T12:50:00,FOLLOW UP INSPECTION,t,2,MANOWN MARYANN,4,,0,,,,7.4,,<30,3600,t,t,t,t,f,t,2023-07-12
279135,206791,9717,KAUFMANNS GRAND ON 5TH POOL,434 5TH AVENUE,,Pittsburgh,Pittsburgh,Allegheny County,PA,15219,40.439691,-79.9980705,POOLS (OUTDOOR),2023-07-05T10:15:00,2023-07-12T11:00:00,INITIAL INSPECTION,f,1,MURPHY COLLEEN,4,,0,,,,7.4,,,90,t,t,t,t,t,t,2023-07-12
279136,206801,2513,SULLIVAN MEMORIAL OUTDOOR POOL,517 TWIN OAK DRIVE,,Penn Hills,PITTSBURGH,Allegheny County,PA,15235,40.478976,-79.790445,POOLS (OUTDOOR),2023-07-10T03:15:00,2023-07-12T04:30:00,INITIAL INSPECTION,t,1,MUSA AMINATA,1,1,0.5,0.5,,,7.2,7.2,50>,,t,t,f,t,t,t,2023-07-28
279137,206808,2125,ROSEDALE BEACH CLUB POOL,5401 3RD STREET,,Penn Hills,VERONA,Allegheny County,PA,15147,40.481478,-79.84143,POOLS (OUTDOOR),2023-07-11T02:30:00,2023-07-12T03:30:00,INITIAL INSPECTION,t,1,MUSA AMINATA,2.5,3.5,0.5,0,,,7.2,7.4,30>,,t,t,t,t,t,t,2023-07-28
279138,206829,289,1000 GRANDVIEW AVE POOL,1000 GRANDVIEW AVENUE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15211,40.437117,-80.0165655,POOL (CONDO OUTDOOR),2023-07-12T12:10:00,2023-07-13T12:45:00,FOLLOW UP INSPECTION,t,4,MANOWN MARYANN,32,,0.2,,,,7.2,,85,95,t,t,f,t,t,f,2023-08-04
279139,206853,850,SUMMERSET COMMUNITY POOL,1425 PARKVIEW BOULEVARD,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15217,40.419774,-79.91613,POOL (CONDO OUTDOOR),2023-07-13T13:00:00,2023-07-14T13:45:00,INITIAL INSPECTION,f,1,MURPHY COLLEEN,1.8,,0,,,,7.4,,,170,t,t,t,t,t,t,2023-07-14
279140,206858,9497,BRENTWOOD PARK POOL,122  PARK DRIVE,,Brentwood,Pittsburgh,Allegheny County,PA,15227,40.375719,-79.973253,POOLS (OUTDOOR),2023-07-14T12:00:00,2023-07-14T12:00:00,FOLLOW UP INSPECTION,t,4,CONLEY FAON,0,0,0,0,,,0,00,,0,t,t,t,t,t,t,2023-07-14
279141,206870,2139,LONGUE VUE COUNTRY CLUB WADING POOL,400 LONGUE VUE DRIVE,,Penn Hills,VERONA,Allegheny County,PA,15147,40.481325,-79.858719,WADING POOL SYSTEM,2023-07-12T12:30:00,2023-07-14T01:15:00,INITIAL INSPECTION,t,1,MUSA AMINATA,3.5,,,,,,7.2,,30>,55,t,t,t,t,t,t,2023-09-26
279142,206888,2023,TRIMONT RESIDENTIAL CONDOS POOL,1 TRIMONT LANE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15211,40.438224,-80.0201835,POOL (CONDO OUTDOOR),2023-07-12T12:05:00,2023-07-14T12:45:00,FOLLOW UP INSPECTION,t,2,MANOWN MARYANN,3,,0.2,,,,,,,,t,t,f,t,t,f,
279143,206909,6662,THE ASHBY AT SOUTH HILLS VILLAGE STATION,1100 VILLAGE  DRIVE,,Bethel Park,BETHEL PARK,Allegheny County,PA,15241,40.338594,-80.0563905,POOLS (OUTDOOR),2023-07-14T13:00:00,2023-07-17T13:30:00,INITIAL INSPECTION,f,1,NABLO MARIAH,1.2,,0,,,,7.4,,,110,t,t,t,t,t,t,2023-07-28
279144,206918,2013,ORMSBY POOL / CITY OF PITTSBURGH,79 S 22ND STREET,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15203,40.429125,-79.9743375,POOLS (OUTDOOR),2023-07-13T15:30:00,2023-07-17T15:40:00,FOLLOW UP INSPECTION,t,2,ZIRNGIBL BARBARA,1.4,1.4,0,0,,,7.4,7.4,< 30,650,t,t,t,t,f,t,2023-07-20
279145,206924,10878,RESIDENCE AT THE WATERFRONT POOL,611 E WATERFRONT DRIVE,,Munhall,Homestead,Allegheny County,PA,15120,40.414284,-79.9052985,POOLS (OUTDOOR),2023-07-13T15:00:00,2023-07-17T15:30:00,FOLLOW UP INSPECTION,t,2,DAILY NATHAN,2.4,,0.2,,,,7.6,,,,t,f,t,t,t,t,2023-07-19
279146,206941,756,COLONY WEST SEASONAL APT POOL,350 COLONY WEST DRIVE,,Moon Township,CORAOPOLIS,Allegheny County,PA,15108,40.518522,-80.2245555,POOLS (OUTDOOR),2023-07-13T12:10:00,2023-07-17T12:30:00,FOLLOW UP INSPECTION,t,2,MANOWN MARYANN,2,,0.2,,,,7.2,,70,70,t,t,f,t,t,t,2024-08-06
279147,206960,1301,SHERWOOD EVENT CENTER POOL,400 SHERWOOD ROAD,,Wilkinsburg,WILKINSBURG,Allegheny County,PA,15221,40.435227,-79.8645375,POOLS (OUTDOOR),2023-07-17T11:30:00,2023-07-18T12:15:00,INITIAL INSPECTION,f,1,MURPHY COLLEEN,3.4,,0,,,,7.4,,,400,t,t,t,t,t,t,2023-07-28
279148,206981,1263,PARK PLACE OF SOUTH PARK-POOL ,1700 PATRICK PLACE,,South Park Township,SOUTH PARK,Allegheny County,PA,15129,40.309614,-80.0142885,POOLS (OUTDOOR),2023-07-18T09:30:00,2023-07-18T10:30:00,INITIAL INSPECTION,t,1,NABLO MARIAH,5.8,,0.4,,,,7.4,,,60,t,t,f,t,t,t,2023-08-21
279149,206991,2123,GREEN OAKS COUNTRY CLUB POOL, VERONA ROAD,,Penn Hills,VERONA,Allegheny County,PA,15147,40.486086,-79.841331,POOLS (OUTDOOR),2023-07-11T03:30:00,2023-07-18T04:30:00,FOLLOW UP INSPECTION,t,3,MUSA AMINATA,1.5,1.5,0,0,,,7,7,30 >,208,t,t,f,t,f,t,2023-08-23
279150,207012,1972,AMMON POOL/CITY OF PITTSBURGH,2217 BEDFORD AVENUE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15219,40.448718,-79.9778835,POOLS (OUTDOOR),2023-07-13T13:00:00,2023-07-19T15:30:00,FOLLOW UP INSPECTION,t,3,FREEMAN MICHELE,0.6,0.6,0,0,0,0,7.2,7.2,,1200,t,t,t,t,t,t,2023-07-19
279151,207015,750,GREENBRIER VILLAGE APARTMENTS POOL,1701 GREENVALLEY DRIVE,,Scott Township,PITTSBURGH,Allegheny County,PA,15220,40.398012,-80.061876,POOLS (OUTDOOR),2023-07-14T09:30:00,2023-07-19T11:00:00,FOLLOW UP INSPECTION,t,3,DAILY NATHAN,2.5,2.5,0.2,0.2,,,<7.2,<7.2,80,90,t,t,f,t,f,t,2023-08-25
279152,207019,686,WOODLANDS AT STEEPLECHASE,113 WOODLANDS TRAIL,,West Deer Township,GIBSONIA,Allegheny County,PA,15044,40.61205,-79.909263,POOL (CONDO OUTDOOR),2023-07-18T11:30:00,2023-07-19T12:30:00,INITIAL INSPECTION,t,1,FREEMAN MICHELE,2.2,2.2,0.2,0.2,0,0,7.4,7.4,<50,,t,t,t,t,t,t,2024-07-10
279153,207028,1177,BERKSHIRES CLUBHOUSE / WADING POOL,6000 MIDDLEFIELD DRIVE,,South Fayette Township,MCDONALD,Allegheny County,PA,15057,40.368474,-80.1773595,POOL (CONDO OUTDOOR),2023-07-19T11:00:00,2023-07-19T11:30:00,FOLLOW UP INSPECTION,t,3,ZIRNGIBL BARBARA,5,,0,,,,7.2,,,20,t,t,f,t,f,t,2023-08-30
279154,207054,7756,THE EVALEE,7 DORCHESTER DRIVE,,Bethel Park,Pittsburgh,Allegheny County,PA,15241,40.340835,-80.0508465,POOLS (OUTDOOR),2023-07-19T14:30:00,2023-07-20T15:30:00,INITIAL INSPECTION,t,1,NABLO MARIAH,6,,0.2,,,,7.4,,,120,t,t,f,t,t,t,
279155,207057,6421,THORN RUN APARTMENT POOL,700 LEE  DRIVE,,Moon Township,CORAOPOLIS,Allegheny County,PA,15108,40.5249577720001,-80.192506454,POOLS (OUTDOOR),2023-07-13T12:45:00,2023-07-19T12:30:00,INITIAL INSPECTION,t,1,MANOWN MARYANN,2.5,,0,,,,7.4,,55,60,t,t,f,t,t,t,
279156,207078,2238,SYLVAN PARK POOL,1800 SYLVAN AVENUE,,Harrison Township,NATRONA HEIGHTS,Allegheny County,PA,15065,40.636044,-79.7226525,WADING POOL SYSTEM,2023-07-10T13:00:00,2023-07-20T15:00:00,FOLLOW UP INSPECTION,t,2,FREEMAN MICHELE,1.6,1.6,0.2,0.2,0,0,7.4,7.4,<50,1020,t,t,t,t,t,t,2023-08-03
279157,207087,8496,WATERFORD LANDING APTS POOL,1200 LANDING LANE,,Moon Township,Coraopolis,Allegheny County,PA,15108,40.524651,-80.225208,POOLS (OUTDOOR),2023-07-18T14:15:00,2023-07-20T14:40:00,INITIAL INSPECTION,t,1,MANOWN MARYANN,2.5,,0,,,,7.4,,<30,55,t,t,f,t,t,t,2023-07-24
279158,207089,74,THORNBERRY CONDO ASSOC,744 WINDVUE DRIVE,,ROBINSON TOWNSHIP,ROBINSON,Allegheny County,PA,15205,40.429872,-80.0941635,POOL (CONDO OUTDOOR),2023-07-18T15:55:00,2023-07-20T16:20:00,INITIAL INSPECTION,f,1,MANOWN MARYANN,,,,,5,,7.2,,,,t,t,t,t,t,t,2023-07-24
279159,207106,770,GLENS HOMEOWNERS ASSOC. - POOL,100 INVERNESS DRIVE,,McCandless,MC CANDLESS,Allegheny County,PA,15237,40.566132,-80.0425125,POOL (CONDO OUTDOOR),2023-07-20T14:10:00,2023-07-21T15:00:00,INITIAL INSPECTION,t,1,NOBBS SCOTT,9.8,,0,,,,7.4,,80,27,t,t,t,t,t,t,2023-09-05
279160,207133,1495,VILLAGES OF NEVILLE PARK -POOL,100 NEVILLE PARK BOULEVARD,,Collier Township,BRIDGEVILLE,Allegheny County,PA,15017,40.381569,-80.0976285,POOL (CONDO OUTDOOR),2023-07-21T09:00:00,2023-07-24T10:00:00,INITIAL INSPECTION,t,1,DAILY NATHAN,6,,0,,,,7.4,,<30,200,t,t,t,t,t,t,2023-08-08
279161,207145,2395,WYNGATE SWIM CLUB POOL,100 N JAMESTOWN ROAD,,Moon Township,CORAOPOLIS,Allegheny County,PA,15108,40.532463,-80.212698,WADING POOL SYSTEM,2023-07-21T12:20:00,2023-07-24T13:10:00,INITIAL INSPECTION,t,1,MANOWN MARYANN,3,3.5,0,0.2,,,7.4,7.4,<30,390,t,f,f,t,t,f,2023-07-25
279162,207146,2395,WYNGATE SWIM CLUB POOL,100 N JAMESTOWN ROAD,,Moon Township,CORAOPOLIS,Allegheny County,PA,15108,40.532463,-80.212698,WADING POOL SYSTEM,2023-07-24T09:00:00,2023-07-24T09:10:00,FOLLOW UP INSPECTION,t,2,MANOWN MARYANN,,,,,,,,,,,t,f,f,t,t,t,2023-07-25
279163,207152,363,THE CLUB AT NEVILLEWOOD / WADING POOL,1000 NEVILLEWOOD DRIVE,,Collier Township,PRESTO,Allegheny County,PA,15142,40.385808,-80.1259065,WADING POOL SYSTEM,2023-07-24T12:00:00,2023-07-24T13:10:00,INITIAL INSPECTION,f,1,ZIRNGIBL BARBARA,4.8,,0,,,,7.2,,< 30,100,t,t,t,t,t,t,2023-08-11
